policy,dataset,subject,patch_index,start_x,start_y,start_z,nodes,edges,topology_nodes,degree2_nodes,boundary_nodes
radius_1p5x_c095,topbrain,topcow_mr_002,327,160,80,120,9,8,2,2,5
radius_1p5x_c095,topbrain,topcow_mr_002,328,160,80,160,9,8,2,2,5
radius_1p5x_c095,topbrain,topcow_mr_002,329,160,80,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,330,160,120,0,2,1,1,0,1
radius_1p5x_c095,topbrain,topcow_mr_002,331,160,120,40,5,4,1,1,3
radius_1p5x_c095,topbrain,topcow_mr_002,332,160,120,80,11,9,2,5,4
radius_1p5x_c095,topbrain,topcow_mr_002,333,160,120,120,11,11,3,4,4
radius_1p5x_c095,topbrain,topcow_mr_002,334,160,120,160,11,11,3,4,4
radius_1p5x_c095,topbrain,topcow_mr_002,335,160,120,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,336,160,160,0,4,2,2,0,2
radius_1p5x_c095,topbrain,topcow_mr_002,337,160,160,40,26,23,5,10,11
radius_1p5x_c095,topbrain,topcow_mr_002,338,160,160,80,27,27,7,13,7
radius_1p5x_c095,topbrain,topcow_mr_002,339,160,160,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,340,160,160,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,341,160,160,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,342,160,200,0,19,15,4,6,9
radius_1p5x_c095,topbrain,topcow_mr_002,343,160,200,40,42,38,9,17,16
radius_1p5x_c095,topbrain,topcow_mr_002,344,160,200,80,28,25,4,14,10
radius_1p5x_c095,topbrain,topcow_mr_002,345,160,200,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,346,160,200,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,347,160,200,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,348,160,240,0,19,15,1,11,7
radius_1p5x_c095,topbrain,topcow_mr_002,349,160,240,40,30,26,4,18,8
radius_1p5x_c095,topbrain,topcow_mr_002,350,160,240,80,23,20,3,13,7
radius_1p5x_c095,topbrain,topcow_mr_002,351,160,240,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,352,160,240,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,353,160,240,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,354,160,280,0,5,4,0,3,2
radius_1p5x_c095,topbrain,topcow_mr_002,355,160,280,40,18,15,3,10,5
radius_1p5x_c095,topbrain,topcow_mr_002,356,160,280,80,22,19,3,14,5
radius_1p5x_c095,topbrain,topcow_mr_002,357,160,280,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,358,160,280,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,359,160,280,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,360,160,320,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,361,160,320,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,362,160,320,80,12,11,2,8,2
radius_1p5x_c095,topbrain,topcow_mr_002,363,160,320,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,364,160,320,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,365,160,320,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,366,160,360,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,367,160,360,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,368,160,360,80,6,4,1,2,3
radius_1p5x_c095,topbrain,topcow_mr_002,369,160,360,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,370,160,360,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,371,160,360,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,372,160,400,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,373,160,400,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,374,160,400,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,375,160,400,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,376,160,400,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,377,160,400,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,378,160,440,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,379,160,440,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,380,160,440,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,381,160,440,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,382,160,440,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,383,160,440,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,384,160,472,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,385,160,472,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,386,160,472,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,387,160,472,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,388,160,472,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,389,160,472,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,390,200,0,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,391,200,0,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,392,200,0,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,393,200,0,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,394,200,0,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,395,200,0,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,396,200,40,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,397,200,40,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,398,200,40,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,399,200,40,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,400,200,40,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,401,200,40,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,402,200,80,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,403,200,80,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,404,200,80,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,405,200,80,120,34,41,18,11,5
radius_1p5x_c095,topbrain,topcow_mr_002,406,200,80,160,26,30,12,9,5
radius_1p5x_c095,topbrain,topcow_mr_002,407,200,80,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,408,200,120,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,409,200,120,40,5,4,1,1,3
radius_1p5x_c095,topbrain,topcow_mr_002,410,200,120,80,20,19,3,11,6
radius_1p5x_c095,topbrain,topcow_mr_002,411,200,120,120,40,50,21,17,2
radius_1p5x_c095,topbrain,topcow_mr_002,412,200,120,160,26,32,13,11,2
radius_1p5x_c095,topbrain,topcow_mr_002,413,200,120,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,414,200,160,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,415,200,160,40,29,27,7,11,11
radius_1p5x_c095,topbrain,topcow_mr_002,416,200,160,80,44,43,11,19,14
radius_1p5x_c095,topbrain,topcow_mr_002,417,200,160,120,7,6,1,3,3
radius_1p5x_c095,topbrain,topcow_mr_002,418,200,160,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,419,200,160,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,420,200,200,0,23,21,5,12,6
radius_1p5x_c095,topbrain,topcow_mr_002,421,200,200,40,41,39,10,20,11
radius_1p5x_c095,topbrain,topcow_mr_002,422,200,200,80,24,23,7,10,7
radius_1p5x_c095,topbrain,topcow_mr_002,423,200,200,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,424,200,200,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,425,200,200,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,426,200,240,0,31,25,4,15,12
radius_1p5x_c095,topbrain,topcow_mr_002,427,200,240,40,25,17,1,9,15
radius_1p5x_c095,topbrain,topcow_mr_002,428,200,240,80,4,3,0,2,2
radius_1p5x_c095,topbrain,topcow_mr_002,429,200,240,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,430,200,240,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,431,200,240,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,432,200,280,0,34,36,11,20,3
radius_1p5x_c095,topbrain,topcow_mr_002,433,200,280,40,39,38,10,21,8
radius_1p5x_c095,topbrain,topcow_mr_002,434,200,280,80,20,17,2,12,6
radius_1p5x_c095,topbrain,topcow_mr_002,435,200,280,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,436,200,280,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,437,200,280,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,438,200,320,0,17,16,5,9,3
radius_1p5x_c095,topbrain,topcow_mr_002,439,200,320,40,20,18,5,10,5
radius_1p5x_c095,topbrain,topcow_mr_002,440,200,320,80,12,9,0,6,6
radius_1p5x_c095,topbrain,topcow_mr_002,441,200,320,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,442,200,320,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,443,200,320,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,444,200,360,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,445,200,360,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,446,200,360,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,447,200,360,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,448,200,360,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,449,200,360,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,450,200,400,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,451,200,400,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,452,200,400,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,453,200,400,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,454,200,400,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,455,200,400,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,456,200,440,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,457,200,440,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,458,200,440,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,459,200,440,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,460,200,440,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,461,200,440,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,462,200,472,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,463,200,472,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,464,200,472,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,465,200,472,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,466,200,472,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,467,200,472,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,468,240,0,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,469,240,0,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,470,240,0,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,471,240,0,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,472,240,0,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,473,240,0,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,474,240,40,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,475,240,40,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,476,240,40,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,477,240,40,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,478,240,40,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,479,240,40,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,480,240,80,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,481,240,80,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,482,240,80,80,2,1,1,0,1
radius_1p5x_c095,topbrain,topcow_mr_002,483,240,80,120,7,6,2,1,4
radius_1p5x_c095,topbrain,topcow_mr_002,484,240,80,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,485,240,80,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,486,240,120,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,487,240,120,40,9,7,3,1,5
radius_1p5x_c095,topbrain,topcow_mr_002,488,240,120,80,14,11,4,4,6
radius_1p5x_c095,topbrain,topcow_mr_002,489,240,120,120,9,8,3,1,5
radius_1p5x_c095,topbrain,topcow_mr_002,490,240,120,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,491,240,120,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,492,240,160,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,493,240,160,40,21,16,1,9,11
radius_1p5x_c095,topbrain,topcow_mr_002,494,240,160,80,29,26,5,13,11
radius_1p5x_c095,topbrain,topcow_mr_002,495,240,160,120,2,1,0,0,2
radius_1p5x_c095,topbrain,topcow_mr_002,496,240,160,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,497,240,160,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,498,240,200,0,11,9,1,5,5
radius_1p5x_c095,topbrain,topcow_mr_002,499,240,200,40,25,21,2,13,10
radius_1p5x_c095,topbrain,topcow_mr_002,500,240,200,80,27,24,5,13,9
radius_1p5x_c095,topbrain,topcow_mr_002,501,240,200,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,502,240,200,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,503,240,200,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,504,240,240,0,21,22,4,14,3
radius_1p5x_c095,topbrain,topcow_mr_002,505,240,240,40,37,33,4,23,10
radius_1p5x_c095,topbrain,topcow_mr_002,506,240,240,80,25,21,3,15,7
radius_1p5x_c095,topbrain,topcow_mr_002,507,240,240,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,508,240,240,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,509,240,240,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,510,240,280,0,17,15,0,13,4
radius_1p5x_c095,topbrain,topcow_mr_002,511,240,280,40,33,27,2,21,10
radius_1p5x_c095,topbrain,topcow_mr_002,512,240,280,80,28,24,4,18,6
radius_1p5x_c095,topbrain,topcow_mr_002,513,240,280,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,514,240,280,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,515,240,280,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,516,240,320,0,7,6,1,5,1
radius_1p5x_c095,topbrain,topcow_mr_002,517,240,320,40,20,16,3,12,5
radius_1p5x_c095,topbrain,topcow_mr_002,518,240,320,80,22,19,2,16,4
radius_1p5x_c095,topbrain,topcow_mr_002,519,240,320,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,520,240,320,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,521,240,320,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,522,240,360,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,523,240,360,40,6,5,1,4,1
radius_1p5x_c095,topbrain,topcow_mr_002,524,240,360,80,6,5,1,4,1
radius_1p5x_c095,topbrain,topcow_mr_002,525,240,360,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,526,240,360,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,527,240,360,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,528,240,400,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,529,240,400,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,530,240,400,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,531,240,400,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,532,240,400,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,533,240,400,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,534,240,440,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,535,240,440,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,536,240,440,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,537,240,440,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,538,240,440,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,539,240,440,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,540,240,472,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,541,240,472,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,542,240,472,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,543,240,472,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,544,240,472,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,545,240,472,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,546,280,0,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,547,280,0,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,548,280,0,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,549,280,0,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,550,280,0,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,551,280,0,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,552,280,40,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,553,280,40,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,554,280,40,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,555,280,40,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,556,280,40,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,557,280,40,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,558,280,80,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,559,280,80,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,560,280,80,80,2,1,1,0,1
radius_1p5x_c095,topbrain,topcow_mr_002,561,280,80,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,562,280,80,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,563,280,80,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,564,280,120,0,4,2,1,0,3
radius_1p5x_c095,topbrain,topcow_mr_002,565,280,120,40,8,5,1,2,5
radius_1p5x_c095,topbrain,topcow_mr_002,566,280,120,80,36,32,8,15,13
radius_1p5x_c095,topbrain,topcow_mr_002,567,280,120,120,27,25,3,16,8
radius_1p5x_c095,topbrain,topcow_mr_002,568,280,120,160,3,2,0,1,2
radius_1p5x_c095,topbrain,topcow_mr_002,569,280,120,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,570,280,160,0,8,5,2,2,4
radius_1p5x_c095,topbrain,topcow_mr_002,571,280,160,40,17,11,0,5,12
radius_1p5x_c095,topbrain,topcow_mr_002,572,280,160,80,42,38,8,17,17
radius_1p5x_c095,topbrain,topcow_mr_002,573,280,160,120,18,16,3,7,8
radius_1p5x_c095,topbrain,topcow_mr_002,574,280,160,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,575,280,160,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,576,280,200,0,15,11,2,5,8
radius_1p5x_c095,topbrain,topcow_mr_002,577,280,200,40,23,16,1,7,15
radius_1p5x_c095,topbrain,topcow_mr_002,578,280,200,80,21,17,2,9,10
radius_1p5x_c095,topbrain,topcow_mr_002,579,280,200,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,580,280,200,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,581,280,200,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,582,280,240,0,13,14,4,6,3
radius_1p5x_c095,topbrain,topcow_mr_002,583,280,240,40,25,22,3,13,9
radius_1p5x_c095,topbrain,topcow_mr_002,584,280,240,80,24,21,2,16,6
radius_1p5x_c095,topbrain,topcow_mr_002,585,280,240,120,3,2,0,1,2
radius_1p5x_c095,topbrain,topcow_mr_002,586,280,240,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,587,280,240,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,588,280,280,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,589,280,280,40,9,6,1,3,5
radius_1p5x_c095,topbrain,topcow_mr_002,590,280,280,80,16,11,2,6,8
radius_1p5x_c095,topbrain,topcow_mr_002,591,280,280,120,2,1,0,0,2
radius_1p5x_c095,topbrain,topcow_mr_002,592,280,280,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,593,280,280,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,594,280,320,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,595,280,320,40,9,7,2,5,2
radius_1p5x_c095,topbrain,topcow_mr_002,596,280,320,80,18,15,3,12,3
radius_1p5x_c095,topbrain,topcow_mr_002,597,280,320,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,598,280,320,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,599,280,320,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,600,280,360,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,601,280,360,40,6,5,1,4,1
radius_1p5x_c095,topbrain,topcow_mr_002,602,280,360,80,8,6,2,4,2
radius_1p5x_c095,topbrain,topcow_mr_002,603,280,360,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,604,280,360,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,605,280,360,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,606,280,400,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,607,280,400,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,608,280,400,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,609,280,400,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,610,280,400,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,611,280,400,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,612,280,440,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,613,280,440,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,614,280,440,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,615,280,440,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,616,280,440,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,617,280,440,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,618,280,472,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,619,280,472,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,620,280,472,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,621,280,472,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,622,280,472,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,623,280,472,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,624,320,0,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,625,320,0,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,626,320,0,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,627,320,0,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,628,320,0,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,629,320,0,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,630,320,40,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,631,320,40,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,632,320,40,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,633,320,40,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,634,320,40,160,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,635,320,40,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,636,320,80,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,637,320,80,40,5,4,0,3,2
radius_1p5x_c095,topbrain,topcow_mr_002,638,320,80,80,5,4,0,3,2
radius_1p5x_c095,topbrain,topcow_mr_002,639,320,80,120,6,5,0,4,2
radius_1p5x_c095,topbrain,topcow_mr_002,640,320,80,160,6,5,0,4,2
radius_1p5x_c095,topbrain,topcow_mr_002,641,320,80,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,642,320,120,0,11,8,2,5,4
radius_1p5x_c095,topbrain,topcow_mr_002,643,320,120,40,16,15,1,12,3
radius_1p5x_c095,topbrain,topcow_mr_002,644,320,120,80,69,72,20,34,15
radius_1p5x_c095,topbrain,topcow_mr_002,645,320,120,120,61,59,10,38,13
radius_1p5x_c095,topbrain,topcow_mr_002,646,320,120,160,13,12,1,9,3
radius_1p5x_c095,topbrain,topcow_mr_002,647,320,120,184,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_mr_002,648,320,160,0,15,11,3,7,5
radius_1p5x_c095,topbrain,topcow_mr_002,649,320,160,40,12,10,0,8,4
radius_1p5x_c095,topbrain,topcow_mr_002,650,320,160,80,67,66,18,29,20
